timestamp,rmssd,coverage,low_frequency,high_frequency
2023-09-23T05:35:00,50.128,0.799,813.607,878.5
2023-09-23T05:40:00,40.585,0.82,2954.807,767.019
2023-09-23T05:45:00,44.173,0.913,1114.53,546.534
2023-09-23T05:50:00,35.009,0.951,639.11,383.174
2023-09-23T05:55:00,23.933,0.852,905.297,133.165
2023-09-23T06:00:00,54.766,0.978,1501.548,738.943
2023-09-23T06:05:00,57.269,1.001,821.537,978.269
2023-09-23T06:10:00,42.104,1.004,323.185,509.861
2023-09-23T06:15:00,39.97,1.004,389.733,585.788
2023-09-23T06:20:00,40.683,1.001,187.177,395.387
2023-09-23T06:25:00,44.739,1.0,241.746,482.788
2023-09-23T07:10:00,41.102,0.983,2428.263,490.825
2023-09-23T07:15:00,62.332,0.954,3545.52,1426.947
2023-09-23T07:20:00,54.228,0.87,1790.196,511.016
2023-09-23T07:25:00,45.742,0.883,1776.296,825.33
2023-09-23T07:30:00,57.512,0.863,2074.897,739.133
2023-09-23T07:35:00,43.615,0.937,1648.775,555.63
2023-09-23T07:45:00,57.873,0.852,1323.362,855.221
2023-09-23T07:50:00,67.701,0.893,5230.886,1565.44
2023-09-23T07:55:00,53.355,0.995,626.876,719.6
2023-09-23T08:00:00,47.3,0.914,1289.27,511.818
2023-09-23T08:05:00,39.909,1.005,923.129,292.312
2023-09-23T08:10:00,38.83,1.001,532.102,343.074
2023-09-23T08:15:00,39.769,1.006,649.017,356.798
2023-09-23T08:20:00,41.423,0.99,506.767,367.968
2023-09-23T08:25:00,39.84,1.002,1004.794,340.92
2023-09-23T08:30:00,42.74,0.917,1473.312,296.478
2023-09-23T08:35:00,41.884,1.006,7191.006,696.061
2023-09-23T08:40:00,29.748,0.988,587.673,144.149
2023-09-23T08:45:00,29.979,0.81,588.775,191.938
2023-09-23T08:50:00,44.021,0.736,2273.113,302.891
