timestamp,rmssd,coverage,low_frequency,high_frequency
2023-08-15T01:20:00,68.018,0.823,726.877,930.702
2023-08-15T01:25:00,65.779,0.897,448.046,776.763
2023-08-15T01:30:00,69.806,1.002,397.172,938.879
2023-08-15T01:35:00,59.671,1.007,420.883,626.645
2023-08-15T01:40:00,59.756,0.989,333.818,616.18
2023-08-15T01:45:00,62.861,1.001,113.819,749.307
2023-08-15T01:50:00,66.209,1.005,947.415,838.816
2023-08-15T01:55:00,66.634,0.926,1121.496,598.667
2023-08-15T02:00:00,57.413,1.004,1961.961,542.816
2023-08-15T02:05:00,59.054,0.942,3818.561,634.1
2023-08-15T02:10:00,54.6,0.944,1986.422,422.387
2023-08-15T02:15:00,73.097,1.004,2770.442,1084.55
2023-08-15T02:20:00,70.05,1.004,2500.386,808.137
2023-08-15T02:25:00,60.235,0.912,3026.274,478.944
2023-08-15T02:30:00,55.768,0.995,375.644,535.612
2023-08-15T02:35:00,51.003,1.003,894.244,399.528
2023-08-15T02:40:00,57.856,1.004,231.524,542.658
2023-08-15T02:45:00,54.951,0.93,2916.163,469.59
2023-08-15T02:50:00,50.576,1.005,576.29,409.143
2023-08-15T02:55:00,48.139,1.005,253.767,391.599
2023-08-15T03:00:00,51.399,1.005,245.742,550.839
2023-08-15T03:05:00,47.27,0.993,290.171,351.726
2023-08-15T03:10:00,45.491,0.952,390.791,397.902
2023-08-15T03:15:00,36.557,1.002,926.48,282.736
2023-08-15T03:20:00,36.648,1.005,962.618,154.018
2023-08-15T03:25:00,38.897,0.997,1752.623,284.089
2023-08-15T03:30:00,53.793,0.942,2852.554,375.638
2023-08-15T03:40:00,52.257,0.955,1277.052,440.425
2023-08-15T03:45:00,64.257,0.928,1851.693,737.847
2023-08-15T03:50:00,63.738,0.904,2692.631,544.513
2023-08-15T03:55:00,60.774,1.004,394.316,763.352
2023-08-15T04:00:00,60.771,0.905,872.567,767.429
2023-08-15T04:05:00,56.049,1.007,468.688,599.394
2023-08-15T04:10:00,58.511,1.002,1282.663,688.099
2023-08-15T04:15:00,61.753,0.865,3155.849,482.649
2023-08-15T04:20:00,58.465,1.004,1067.621,564.077
2023-08-15T04:25:00,58.56,1.004,539.206,503.413
2023-08-15T04:30:00,54.353,0.993,161.05,420.398
2023-08-15T04:35:00,52.757,0.972,754.034,452.634
2023-08-15T04:40:00,45.22,0.979,579.701,314.382
2023-08-15T04:45:00,43.508,0.988,633.062,281.021
2023-08-15T04:50:00,41.001,1.004,1384.769,470.54
2023-08-15T04:55:00,48.023,0.943,1961.999,408.99
2023-08-15T05:00:00,47.353,0.985,776.876,374.16
2023-08-15T05:05:00,64.699,0.818,10310.363,900.317
2023-08-15T05:20:00,46.681,0.934,597.38,316.101
2023-08-15T05:25:00,43.43,1.006,336.006,315.038
2023-08-15T05:30:00,42.93,1.005,209.88,275.297
2023-08-15T05:35:00,44.047,1.003,400.26,288.187
2023-08-15T05:40:00,47.668,1.004,292.319,439.732
2023-08-15T05:45:00,38.704,1.004,336.188,221.702
2023-08-15T05:50:00,57.624,0.84,2802.699,580.832
2023-08-15T05:55:00,50.987,1.003,1447.005,502.491
2023-08-15T06:00:00,35.414,0.841,1139.359,241.234
2023-08-15T06:10:00,60.313,0.932,826.095,850.797
2023-08-15T06:15:00,63.771,1.005,1036.917,825.157
2023-08-15T06:20:00,55.408,0.927,1318.357,870.973
2023-08-15T06:30:00,57.435,0.779,2334.705,754.773
2023-08-15T06:35:00,53.769,0.996,1094.131,435.63
2023-08-15T06:40:00,42.1,0.988,1997.623,345.124
2023-08-15T06:45:00,48.416,0.996,1020.252,427.381
2023-08-15T06:50:00,37.839,1.004,2025.3,1211.206
2023-08-15T06:55:00,56.578,0.926,1136.749,853.548
2023-08-15T07:00:00,57.605,1.002,738.776,598.919
2023-08-15T07:05:00,49.253,1.007,720.01,477.55
2023-08-15T07:10:00,55.398,0.938,322.619,577.012
2023-08-15T07:15:00,46.828,1.002,737.201,393.345
2023-08-15T07:20:00,49.975,1.004,416.712,509.764
2023-08-15T07:25:00,47.738,1.005,514.282,414.783
2023-08-15T07:30:00,51.364,0.78,1634.395,512.461
2023-08-15T07:35:00,59.417,0.945,3364.645,903.94
2023-08-15T07:40:00,56.639,0.961,3551.371,716.502
2023-08-15T07:45:00,71.571,0.889,1896.53,1006.681
2023-08-15T07:50:00,61.984,1.004,2259.918,711.731
2023-08-15T07:55:00,57.322,1.0,1708.17,675.653
2023-08-15T08:05:00,56.765,1.003,752.38,614.3
2023-08-15T08:10:00,52.061,0.952,1098.693,426.483
2023-08-15T08:15:00,61.692,0.885,3693.79,798.736
2023-08-15T08:20:00,72.822,0.951,647.799,1199.975
2023-08-15T08:25:00,59.109,0.946,618.283,607.988
2023-08-15T08:30:00,59.882,1.007,271.945,727.776
2023-08-15T08:35:00,59.872,1.003,574.582,632.441
2023-08-15T08:40:00,64.055,1.001,860.072,662.092
2023-08-15T08:45:00,64.706,1.004,265.969,747.685
2023-08-15T08:50:00,58.93,1.004,395.425,659.047
2023-08-15T08:55:00,64.729,1.004,398.056,839.769
2023-08-15T09:00:00,65.881,0.996,247.359,802.863
2023-08-15T09:05:00,66.584,1.004,367.778,654.365
2023-08-15T09:10:00,69.24,0.782,4858.815,647.714
