timestamp,rmssd,coverage,low_frequency,high_frequency
2023-04-05T00:00:00,53.536,1.0,230.794,592.186
2023-04-05T00:05:00,56.542,1.004,365.994,646.061
2023-04-05T00:10:00,58.395,0.959,1296.966,662.969
2023-04-05T00:15:00,46.566,1.001,216.484,444.017
2023-04-05T00:20:00,50.274,0.967,1035.516,514.936
2023-04-05T00:25:00,62.172,0.942,2905.807,645.775
2023-04-05T00:30:00,60.724,0.871,1120.2,765.842
2023-04-05T00:35:00,49.63,1.006,980.877,556.964
2023-04-05T00:40:00,43.839,0.99,1454.397,414.028
2023-04-05T00:45:00,63.913,0.98,2735.713,1317.732
2023-04-05T00:50:00,66.872,0.992,730.807,1194.126
2023-04-05T00:55:00,56.601,0.995,424.461,969.063
2023-04-05T01:00:00,52.579,1.004,300.88,815.682
2023-04-05T01:05:00,53.837,0.947,744.323,572.605
2023-04-05T01:10:00,48.355,1.003,437.699,586.44
2023-04-05T01:15:00,52.025,1.003,290.929,685.974
2023-04-05T01:20:00,55.642,1.004,488.667,847.26
2023-04-05T01:25:00,59.132,1.002,605.308,872.012
2023-04-05T01:30:00,61.157,0.996,658.852,988.216
2023-04-05T01:35:00,68.133,1.003,312.078,1340.669
2023-04-05T01:40:00,59.418,0.996,544.373,980.349
2023-04-05T01:45:00,73.533,0.996,829.762,1526.562
2023-04-05T01:50:00,50.854,0.964,2031.117,782.407
2023-04-05T01:55:00,51.364,0.984,1373.771,714.787
2023-04-05T02:00:00,53.611,0.811,1041.128,502.166
2023-04-05T02:05:00,56.481,0.957,961.566,1025.815
2023-04-05T02:10:00,54.007,1.003,1538.701,1303.781
2023-04-05T02:15:00,51.864,1.005,119.546,670.621
2023-04-05T02:20:00,54.041,0.992,513.077,637.223
2023-04-05T02:25:00,56.364,1.007,326.989,723.911
2023-04-05T02:30:00,52.894,0.965,376.451,549.034
2023-04-05T02:35:00,51.395,0.885,476.566,557.755
2023-04-05T02:40:00,56.737,0.996,566.328,617.782
2023-04-05T02:45:00,57.915,0.899,3524.521,504.636
2023-04-05T02:50:00,64.529,0.819,6201.392,974.433
2023-04-05T02:55:00,52.288,0.975,591.883,944.088
2023-04-05T03:00:00,47.062,1.001,896.177,672.649
2023-04-05T03:05:00,33.054,0.997,931.745,370.015
2023-04-05T03:10:00,44.221,0.973,1467.358,498.826
2023-04-05T03:15:00,49.956,0.89,1312.098,738.785
2023-04-05T03:20:00,52.925,0.982,1555.89,584.957
2023-04-05T03:25:00,46.756,0.894,1110.212,441.075
2023-04-05T03:30:00,42.518,0.975,1037.195,352.929
2023-04-05T03:35:00,51.617,0.963,2444.448,512.019
2023-04-05T03:40:00,51.119,0.964,1103.82,579.404
2023-04-05T03:45:00,53.858,1.003,372.255,537.091
2023-04-05T03:50:00,43.57,1.006,434.203,394.721
2023-04-05T03:55:00,44.569,1.001,747.564,384.311
2023-04-05T04:00:00,46.807,1.004,352.116,381.041
2023-04-05T04:05:00,43.911,0.998,192.972,440.022
2023-04-05T04:10:00,45.073,0.96,666.773,354.803
2023-04-05T04:15:00,50.712,0.825,295.041,507.148
2023-04-05T04:20:00,49.009,0.994,469.47,535.252
2023-04-05T04:25:00,44.396,1.005,1672.246,374.887
2023-04-05T04:30:00,34.941,0.967,609.317,247.4
2023-04-05T04:35:00,43.78,0.909,635.401,519.348
2023-04-05T04:40:00,60.388,1.001,141.942,962.807
