timestamp,rmssd,coverage,low_frequency,high_frequency
2023-04-28T00:00:00,63.265,0.8,2718.25,679.814
2023-04-28T00:05:00,75.916,1.0,3357.668,1498.783
2023-04-28T00:10:00,66.213,1.002,2387.236,1135.867
2023-04-28T00:15:00,62.752,0.995,2162.863,1042.872
2023-04-28T00:20:00,60.57,0.993,2550.519,1066.978
2023-04-28T00:25:00,73.726,0.93,4000.936,1272.519
2023-04-28T00:30:00,50.881,0.997,270.339,674.372
2023-04-28T00:35:00,49.505,1.001,903.052,764.465
2023-04-28T00:40:00,52.463,1.003,699.494,741.942
2023-04-28T00:45:00,46.686,0.98,599.836,655.697
2023-04-28T00:50:00,49.597,0.995,731.26,604.977
2023-04-28T00:55:00,47.897,0.984,1163.608,629.79
2023-04-28T01:00:00,44.963,1.004,885.72,507.236
2023-04-28T01:05:00,38.394,1.002,542.938,421.764
2023-04-28T01:10:00,38.504,1.006,510.309,385.407
2023-04-28T01:15:00,42.215,0.989,766.743,405.703
2023-04-28T01:20:00,37.205,0.981,797.448,310.847
2023-04-28T01:25:00,35.298,0.952,617.435,328.749
2023-04-28T01:30:00,58.84,0.96,3943.906,825.034
2023-04-28T01:35:00,41.861,0.986,3578.915,864.271
2023-04-28T01:40:00,37.22,0.967,484.64,257.987
2023-04-28T01:45:00,59.151,0.9,1568.517,1046.843
2023-04-28T01:50:00,41.294,1.004,1804.78,626.932
2023-04-28T01:55:00,28.484,0.971,950.82,239.669
2023-04-28T02:00:00,30.12,0.969,1250.335,194.499
2023-04-28T02:05:00,18.393,0.977,383.9,48.889
2023-04-28T02:10:00,22.645,0.929,1216.679,130.491
2023-04-28T02:15:00,45.019,0.971,1591.75,654.216
2023-04-28T02:20:00,46.353,0.943,1516.554,546.717
2023-04-28T02:25:00,45.927,0.982,2184.914,549.657
2023-04-28T02:30:00,38.625,1.005,497.481,382.309
2023-04-28T02:35:00,39.951,0.953,460.202,439.712
2023-04-28T02:40:00,38.785,1.002,365.836,462.566
2023-04-28T03:30:00,48.198,0.906,2780.735,671.583
2023-04-28T03:40:00,34.118,1.003,571.521,240.958
2023-04-28T03:45:00,54.849,0.857,1656.58,869.472
2023-04-28T03:50:00,101.012,1.002,814.097,1971.136
2023-04-28T03:55:00,97.839,0.972,718.673,1101.456
2023-04-28T04:00:00,94.709,1.002,227.936,1766.851
2023-04-28T04:05:00,37.249,0.97,793.588,307.195
2023-04-28T04:10:00,105.145,0.941,710.365,2514.517
2023-04-28T04:15:00,104.991,0.962,1397.483,1757.113
2023-04-28T04:20:00,89.381,0.951,685.278,1047.601
2023-04-28T04:25:00,106.97,1.002,323.841,2056.998
2023-04-28T04:30:00,29.434,0.964,1174.439,187.008
2023-04-28T04:35:00,33.737,0.966,831.19,245.989
2023-04-28T04:40:00,32.8,0.88,809.251,293.167
2023-04-28T04:45:00,41.545,0.903,1702.81,381.271
2023-04-28T04:50:00,29.928,0.985,963.861,234.266
2023-04-28T04:55:00,36.935,0.953,719.189,449.384
2023-04-28T05:00:00,127.549,0.95,677.329,2489.132
2023-04-28T05:05:00,133.457,0.964,960.327,1872.508
2023-04-28T05:10:00,118.128,0.976,1159.553,1756.924
2023-04-28T05:15:00,123.765,1.003,451.241,2558.462
2023-04-28T05:20:00,117.33,1.005,1754.41,2380.914
2023-04-28T05:25:00,113.79,1.006,240.454,1853.781
2023-04-28T05:30:00,108.11,1.003,443.298,1781.114
2023-04-28T05:35:00,104.316,1.001,582.679,1704.147
2023-04-28T05:40:00,93.789,0.991,631.337,1684.802
2023-04-28T05:45:00,103.635,0.999,341.48,1873.387
2023-04-28T05:50:00,99.28,1.003,369.608,1653.421
2023-04-28T05:55:00,114.183,0.939,3379.12,2015.814
2023-04-28T06:00:00,92.169,0.973,2774.469,1381.143
2023-04-28T06:05:00,85.353,1.002,598.773,1420.091
2023-04-28T06:10:00,34.492,0.945,2760.727,267.457
2023-04-28T06:15:00,36.152,0.999,2071.269,292.711
2023-04-28T06:20:00,109.23,0.837,1805.913,2210.948
2023-04-28T06:25:00,48.492,0.738,1791.283,395.105
