timestamp,rmssd,coverage,low_frequency,high_frequency
2023-07-11T01:05:00,51.87,0.97,1574.151,677.504
2023-07-11T01:10:00,41.837,0.929,285.681,427.006
2023-07-11T01:15:00,42.461,0.993,200.956,402.275
2023-07-11T01:20:00,43.279,0.966,628.118,443.633
2023-07-11T01:25:00,45.143,0.975,401.382,457.019
2023-07-11T01:30:00,43.608,0.99,346.627,345.74
2023-07-11T01:35:00,44.461,0.975,785.425,404.102
2023-07-11T01:40:00,38.71,0.972,1371.063,274.853
2023-07-11T01:45:00,42.199,0.927,3942.394,245.734
2023-07-11T01:50:00,41.113,0.995,415.787,333.116
2023-07-11T01:55:00,42.789,1.004,1224.483,394.57
2023-07-11T02:00:00,40.407,0.995,205.378,357.854
2023-07-11T02:05:00,47.078,1.005,718.002,447.171
2023-07-11T02:10:00,46.835,0.97,1207.2,495.954
2023-07-11T02:15:00,35.974,1.002,693.04,189.994
2023-07-11T02:20:00,36.688,0.993,1032.167,313.954
2023-07-11T02:25:00,34.729,0.933,2684.256,296.546
2023-07-11T02:30:00,38.231,1.004,1230.882,478.658
2023-07-11T02:35:00,45.424,0.748,1032.528,320.981
2023-07-11T02:40:00,40.416,0.995,553.436,419.184
2023-07-11T02:45:00,42.262,0.961,2771.539,393.789
2023-07-11T02:50:00,39.922,1.004,1002.377,346.775
2023-07-11T02:55:00,44.389,0.996,485.445,378.281
2023-07-11T03:00:00,46.844,1.007,159.667,384.285
2023-07-11T03:05:00,49.388,1.002,387.867,411.915
2023-07-11T03:10:00,40.917,1.002,345.966,314.563
2023-07-11T03:15:00,44.151,0.997,749.349,397.424
2023-07-11T03:20:00,61.646,0.786,541.889,658.802
2023-07-11T03:25:00,51.751,0.986,403.354,458.055
2023-07-11T03:30:00,37.831,0.995,606.632,205.442
2023-07-11T03:35:00,32.046,0.972,725.372,114.128
2023-07-11T03:40:00,35.339,0.962,1401.115,209.195
2023-07-11T03:45:00,35.693,0.923,1537.458,504.056
2023-07-11T03:50:00,60.125,1.006,1346.424,870.58
2023-07-11T03:55:00,52.253,0.843,2460.816,366.3
2023-07-11T04:00:00,50.284,1.004,467.122,530.884
2023-07-11T04:05:00,42.655,0.996,161.295,271.076
2023-07-11T04:10:00,45.257,0.951,1879.67,345.086
2023-07-11T04:15:00,57.726,1.002,753.29,564.983
2023-07-11T04:20:00,52.012,1.003,936.12,425.533
2023-07-11T04:25:00,56.35,0.965,235.317,462.37
2023-07-11T04:30:00,52.802,0.913,238.39,421.286
2023-07-11T04:35:00,50.23,0.957,730.675,409.769
2023-07-11T04:40:00,60.635,0.883,1514.31,741.208
2023-07-11T04:45:00,62.654,1.004,3195.254,669.883
2023-07-11T04:50:00,37.529,0.992,1593.257,234.162
2023-07-11T04:55:00,45.116,0.879,1577.0,295.316
2023-07-11T07:40:00,41.142,0.967,1989.676,251.037
2023-07-11T07:50:00,45.793,0.837,500.448,510.643
2023-07-11T07:55:00,39.827,0.982,929.28,266.812
2023-07-11T08:00:00,38.66,0.985,2203.265,439.815
2023-07-11T08:05:00,26.813,0.981,460.701,136.851
2023-07-11T08:10:00,54.833,0.9,2416.807,894.302
2023-07-11T08:15:00,59.857,1.004,1134.965,872.89
2023-07-11T08:20:00,52.611,1.003,706.459,667.53
2023-07-11T08:25:00,52.182,0.995,784.807,632.602
2023-07-11T08:30:00,50.154,1.003,710.924,679.989
2023-07-11T08:35:00,48.11,0.973,1150.643,598.681
2023-07-11T08:40:00,48.59,1.001,866.727,601.464
2023-07-11T08:45:00,43.105,0.944,1160.538,528.953
2023-07-11T08:50:00,48.054,0.936,655.426,583.438
2023-07-11T08:55:00,54.352,0.956,2493.006,572.987
2023-07-11T09:00:00,54.988,0.976,511.552,810.671
2023-07-11T09:05:00,39.455,0.938,1448.454,394.535
2023-07-11T09:10:00,35.85,0.984,2667.688,404.044
2023-07-11T09:15:00,29.874,0.904,1054.942,192.795
2023-07-11T09:20:00,46.922,0.994,1801.479,494.376
2023-07-11T09:25:00,49.666,0.802,1861.016,426.031
2023-07-11T09:30:00,46.403,1.002,600.784,496.023
2023-07-11T09:35:00,53.985,0.95,629.615,503.418
2023-07-11T09:40:00,53.22,1.004,451.8,530.364
2023-07-11T09:45:00,50.062,0.996,205.735,514.784
2023-07-11T09:50:00,48.905,1.005,418.753,438.174
2023-07-11T09:55:00,54.121,0.983,735.315,513.155
2023-07-11T10:00:00,50.756,0.995,331.817,430.452
2023-07-11T10:05:00,55.547,0.995,463.95,507.821
2023-07-11T10:10:00,50.969,1.002,438.735,366.497
2023-07-11T10:15:00,62.748,0.924,1930.567,704.222
2023-07-11T10:20:00,50.572,0.909,1829.886,359.738
2023-07-11T10:25:00,47.274,0.962,1773.462,403.26
2023-07-11T10:30:00,57.83,0.874,1649.566,521.934
2023-07-11T10:35:00,52.587,0.995,1000.418,551.917
2023-07-11T10:40:00,58.837,0.913,966.403,574.778
2023-07-11T10:45:00,54.757,0.834,2670.53,506.558
2023-07-11T10:50:00,63.441,0.967,1320.238,573.51
2023-07-11T10:55:00,64.571,0.915,2961.015,781.253
2023-07-11T11:05:00,59.875,0.991,1671.702,592.625
2023-07-11T11:10:00,62.537,0.9,1909.331,493.699
