timestamp,rmssd,coverage,low_frequency,high_frequency
2023-06-07T00:30:00,41.686,0.745,1109.644,414.686
2023-06-07T00:35:00,50.009,0.973,768.469,562.835
2023-06-07T00:40:00,53.501,0.944,584.958,682.287
2023-06-07T00:45:00,54.777,0.999,287.426,690.215
2023-06-07T00:50:00,55.699,1.001,395.32,669.128
2023-06-07T01:00:00,49.163,0.999,407.218,632.144
2023-06-07T01:05:00,48.822,1.005,240.235,431.779
2023-06-07T01:10:00,47.812,1.003,156.685,501.238
2023-06-07T01:15:00,47.178,0.935,745.667,442.331
2023-06-07T01:20:00,45.338,1.003,177.609,454.256
2023-06-07T01:25:00,43.341,1.005,237.931,377.114
2023-06-07T01:30:00,42.727,0.996,480.457,418.058
2023-06-07T01:35:00,42.74,0.995,205.684,331.781
2023-06-07T01:40:00,43.353,1.0,376.766,358.249
2023-06-07T01:45:00,43.763,0.998,692.371,391.564
2023-06-07T01:50:00,47.126,0.95,972.014,412.803
2023-06-07T01:55:00,45.18,0.939,1772.173,353.658
2023-06-07T02:00:00,38.946,0.942,1165.605,324.447
2023-06-07T02:05:00,50.766,0.994,1420.767,455.142
2023-06-07T02:10:00,45.221,0.918,2270.175,410.427
2023-06-07T02:15:00,45.779,0.985,420.711,496.727
2023-06-07T02:20:00,47.969,0.808,477.466,414.58
2023-06-07T02:25:00,43.231,0.976,509.056,405.346
2023-06-07T02:30:00,43.471,0.995,325.881,369.699
2023-06-07T02:35:00,49.045,0.965,1566.716,484.108
2023-06-07T02:40:00,43.328,0.964,498.445,417.021
2023-06-07T02:45:00,50.234,1.002,452.049,515.799
2023-06-07T02:50:00,51.478,1.002,596.027,557.986
2023-06-07T02:55:00,54.306,0.98,1097.779,702.256
2023-06-07T03:00:00,52.197,0.993,367.181,651.561
2023-06-07T03:05:00,53.423,1.002,527.817,670.384
2023-06-07T03:10:00,56.175,1.003,952.281,702.666
2023-06-07T03:15:00,52.456,0.913,2432.489,604.166
2023-06-07T03:20:00,37.905,1.003,1482.361,324.508
2023-06-07T03:25:00,37.405,0.911,647.142,257.691
2023-06-07T03:30:00,40.781,0.854,629.139,400.495
2023-06-07T03:35:00,48.793,0.921,1601.423,889.074
2023-06-07T03:40:00,58.278,0.759,1669.455,491.315
2023-06-07T03:45:00,50.931,0.995,543.5,642.192
2023-06-07T03:50:00,42.273,1.003,427.429,468.943
2023-06-07T03:55:00,41.776,0.964,509.706,400.083
2023-06-07T04:00:00,39.714,0.95,1277.136,278.855
2023-06-07T04:05:00,49.686,0.962,1601.056,570.742
2023-06-07T04:10:00,44.039,0.957,2388.27,395.9
2023-06-07T04:15:00,42.703,1.005,519.961,363.203
2023-06-07T04:20:00,42.228,1.001,289.603,427.827
2023-06-07T04:25:00,43.06,1.004,760.011,413.658
2023-06-07T04:30:00,49.377,1.003,647.397,537.834
2023-06-07T04:35:00,50.625,1.002,1158.253,613.632
2023-06-07T04:40:00,46.348,0.993,3463.036,569.689
2023-06-07T04:45:00,25.655,1.002,722.852,171.477
