timestamp,rmssd,coverage,low_frequency,high_frequency
2024-01-30T00:00:00,22.949,0.937,401.828,147.139
2024-01-30T00:05:00,21.605,0.91,358.53,157.579
2024-01-30T00:10:00,21.543,0.99,307.517,139.353
2024-01-30T00:15:00,21.905,1.004,92.059,134.932
2024-01-30T00:20:00,23.105,1.002,218.856,148.832
2024-01-30T00:25:00,24.821,0.989,603.021,164.411
2024-01-30T00:30:00,26.261,1.003,234.029,164.135
2024-01-30T00:35:00,27.624,1.001,288.197,173.676
2024-01-30T00:40:00,28.123,0.81,1503.118,133.135
2024-01-30T00:45:00,31.304,0.979,825.732,226.241
2024-01-30T00:50:00,27.117,0.951,894.184,165.585
2024-01-30T00:55:00,27.775,1.004,422.404,247.047
2024-01-30T01:00:00,29.111,1.002,334.913,284.853
2024-01-30T01:05:00,33.516,0.999,332.869,315.493
2024-01-30T01:10:00,35.092,1.003,769.49,279.854
2024-01-30T01:15:00,38.996,0.96,845.088,378.942
2024-01-30T01:20:00,40.794,1.003,296.418,311.539
2024-01-30T01:25:00,40.808,0.998,217.845,331.492
2024-01-30T01:30:00,39.379,0.933,186.865,402.333
2024-01-30T01:35:00,34.377,0.95,795.744,332.301
2024-01-30T01:40:00,52.513,1.004,340.986,494.699
2024-01-30T01:45:00,50.318,1.002,464.685,495.073
2024-01-30T01:50:00,42.466,0.911,588.581,204.272
2024-01-30T01:55:00,44.767,0.957,1614.718,421.401
2024-01-30T02:00:00,46.853,1.004,2183.427,606.617
2024-01-30T02:05:00,48.313,0.999,949.304,450.21
2024-01-30T02:10:00,42.273,0.963,918.325,412.123
2024-01-30T02:15:00,32.356,0.983,501.821,208.742
2024-01-30T02:20:00,29.667,0.936,971.814,143.418
2024-01-30T02:25:00,54.433,1.002,610.422,592.657
2024-01-30T02:30:00,37.747,0.875,378.237,254.257
2024-01-30T02:35:00,28.263,1.002,605.132,300.343
2024-01-30T02:40:00,36.669,0.956,663.383,383.663
2024-01-30T02:45:00,44.351,0.94,722.179,401.165
2024-01-30T02:50:00,43.729,0.925,1692.721,324.445
2024-01-30T02:55:00,37.841,0.97,826.677,223.22
2024-01-30T03:00:00,38.965,0.953,1958.384,205.769
2024-01-30T03:05:00,60.554,0.91,672.563,865.887
2024-01-30T03:10:00,47.54,1.003,3936.684,580.108
2024-01-30T03:15:00,42.594,1.006,981.453,501.386
2024-01-30T03:20:00,49.794,0.947,680.483,448.335
2024-01-30T03:25:00,52.139,1.002,362.856,589.481
2024-01-30T03:30:00,40.558,0.923,808.991,224.247
2024-01-30T03:35:00,42.261,0.91,1931.165,316.641
2024-01-30T03:40:00,50.441,0.923,574.94,428.972
2024-01-30T03:45:00,62.958,0.997,634.574,879.662
2024-01-30T03:50:00,31.901,0.932,454.263,225.054
2024-01-30T03:55:00,47.041,0.887,3094.246,605.779
2024-01-30T04:00:00,43.27,0.966,861.533,487.321
2024-01-30T04:05:00,38.51,0.959,4364.861,331.969
2024-01-30T04:10:00,51.491,0.865,405.895,675.084
2024-01-30T04:15:00,48.763,0.949,678.127,533.656
2024-01-30T04:20:00,48.87,0.888,1161.044,433.159
2024-01-30T04:25:00,48.683,0.918,2429.455,425.316
2024-01-30T04:30:00,47.841,1.0,293.498,558.41
2024-01-30T04:40:00,48.472,0.924,2149.549,455.911
2024-01-30T04:45:00,55.55,0.873,1193.37,302.583
2024-01-30T04:50:00,50.577,0.95,914.175,540.129
2024-01-30T05:00:00,39.384,0.774,1991.524,238.789
2024-01-30T05:05:00,46.18,0.784,3037.693,508.718
2024-01-30T05:40:00,70.807,0.703,844.942,996.361
2024-01-30T05:45:00,65.184,0.97,1313.456,852.392
2024-01-30T06:05:00,48.836,0.732,1505.541,495.875
2024-01-30T06:10:00,45.902,0.748,2222.087,355.79
2024-01-30T06:20:00,63.567,0.724,500.871,547.891
2024-01-30T06:25:00,67.121,0.948,1328.679,1124.558
2024-01-30T06:30:00,62.199,0.962,2263.625,933.722
2024-01-30T06:35:00,56.308,0.935,1787.301,650.905
2024-01-30T06:40:00,47.031,0.972,654.51,435.774
2024-01-30T06:45:00,53.52,0.923,641.054,572.461
2024-01-30T06:50:00,52.56,0.963,631.818,566.339
2024-01-30T06:55:00,57.225,0.985,209.137,628.881
2024-01-30T07:00:00,52.221,1.005,420.741,545.803
2024-01-30T07:05:00,50.965,0.929,683.195,409.818
2024-01-30T07:10:00,47.28,0.994,505.797,365.58
2024-01-30T07:15:00,47.965,1.002,275.87,347.977
2024-01-30T07:20:00,46.673,1.006,224.787,339.455
2024-01-30T07:25:00,52.809,0.999,531.523,615.233
2024-01-30T07:30:00,53.151,0.998,786.247,473.531
2024-01-30T07:35:00,50.53,0.999,321.186,450.197
2024-01-30T07:40:00,60.121,1.0,683.935,926.767
2024-01-30T07:45:00,55.746,0.926,1480.515,578.181
2024-01-30T07:50:00,46.881,1.004,549.749,501.632
2024-01-30T07:55:00,55.27,0.91,1065.84,570.594
2024-01-30T08:00:00,59.496,0.925,2477.463,585.816
2024-01-30T08:05:00,83.656,0.95,481.437,963.291
