timestamp,rmssd,coverage,low_frequency,high_frequency
2023-09-17T00:35:00,56.91,0.936,1158.898,734.672
2023-09-17T00:40:00,66.724,0.922,1807.817,906.619
2023-09-17T00:45:00,63.762,0.983,1042.579,896.117
2023-09-17T00:50:00,57.582,0.987,329.697,645.165
2023-09-17T00:55:00,55.686,0.862,420.181,549.266
2023-09-17T01:00:00,56.988,0.903,464.045,548.745
2023-09-17T01:05:00,52.875,0.975,234.291,646.119
2023-09-17T01:10:00,47.572,0.956,191.73,384.53
2023-09-17T01:15:00,44.533,0.969,573.708,461.594
2023-09-17T01:20:00,45.631,1.003,185.459,423.858
2023-09-17T01:25:00,44.467,0.987,1132.988,357.515
2023-09-17T01:30:00,30.963,0.933,2405.716,207.669
2023-09-17T01:35:00,48.868,1.004,1249.96,630.784
2023-09-17T01:40:00,39.821,1.004,1425.442,272.876
2023-09-17T01:45:00,54.836,0.977,1667.601,695.37
2023-09-17T01:50:00,56.186,1.004,715.498,649.556
2023-09-17T01:55:00,56.068,0.997,755.525,712.182
2023-09-17T02:00:00,52.531,0.963,732.886,641.906
2023-09-17T02:05:00,55.644,1.003,429.492,702.667
2023-09-17T02:10:00,55.387,1.003,242.142,606.19
2023-09-17T02:15:00,45.653,0.935,1274.388,466.064
2023-09-17T02:20:00,61.439,0.935,3706.261,2746.117
2023-09-17T02:25:00,53.974,0.993,517.376,552.984
2023-09-17T02:30:00,51.144,0.998,824.326,1127.769
2023-09-17T02:35:00,48.522,0.989,323.257,468.509
2023-09-17T02:40:00,55.748,0.982,1624.373,734.421
2023-09-17T02:45:00,59.866,0.935,1570.587,671.358
2023-09-17T02:50:00,54.931,1.004,1434.364,767.943
2023-09-17T02:55:00,65.507,1.004,916.264,929.265
2023-09-17T03:00:00,63.897,0.997,567.348,863.064
2023-09-17T03:05:00,59.482,1.004,518.183,653.918
2023-09-17T03:10:00,51.09,0.995,797.347,485.125
2023-09-17T03:15:00,60.584,1.003,588.352,825.867
2023-09-17T03:20:00,63.586,0.996,481.729,800.336
2023-09-17T03:25:00,62.238,0.994,523.142,739.293
2023-09-17T03:30:00,62.236,1.003,698.456,777.649
2023-09-17T03:35:00,62.014,0.885,1763.507,622.224
2023-09-17T03:40:00,57.038,0.997,2044.63,660.482
2023-09-17T03:45:00,56.472,0.941,1429.211,709.904
2023-09-17T03:50:00,61.911,0.868,2660.985,755.59
