timestamp,rmssd,coverage,low_frequency,high_frequency
2023-09-16T00:10:00,54.619,0.842,2618.172,397.003
2023-09-16T00:15:00,48.889,0.92,499.171,370.796
2023-09-16T00:20:00,47.593,0.996,2930.549,408.316
2023-09-16T00:25:00,47.872,1.003,173.051,507.85
2023-09-16T00:30:00,41.754,0.998,209.576,349.916
2023-09-16T00:35:00,38.603,1.004,147.962,264.291
2023-09-16T00:40:00,37.964,1.002,146.288,232.814
2023-09-16T00:45:00,31.254,1.005,111.954,183.43
2023-09-16T00:50:00,35.366,0.987,1502.43,297.304
2023-09-16T00:55:00,33.62,0.968,1663.175,276.445
2023-09-16T01:00:00,43.645,0.987,625.365,488.7
2023-09-16T01:05:00,43.988,0.969,1076.024,229.766
2023-09-16T01:10:00,42.536,0.998,1209.957,313.076
2023-09-16T01:15:00,47.864,0.968,1298.925,677.117
2023-09-16T01:20:00,43.323,1.002,1644.717,340.053
2023-09-16T01:25:00,32.068,0.977,405.21,206.781
2023-09-16T01:30:00,30.649,1.006,427.179,281.83
2023-09-16T01:35:00,27.578,1.002,315.747,161.387
2023-09-16T01:40:00,28.526,0.997,427.44,157.29
2023-09-16T01:45:00,27.555,1.004,380.926,156.323
2023-09-16T01:50:00,31.135,1.005,447.991,162.768
2023-09-16T01:55:00,43.617,0.915,6179.438,557.865
2023-09-16T02:00:00,50.731,0.967,1529.037,686.757
2023-09-16T02:05:00,47.329,1.006,391.237,555.938
2023-09-16T02:10:00,37.437,0.972,856.955,204.768
2023-09-16T02:15:00,46.524,1.006,823.785,331.81
2023-09-16T02:20:00,38.066,0.956,339.978,269.481
2023-09-16T02:25:00,38.036,1.006,1258.616,236.216
2023-09-16T02:30:00,36.638,0.984,638.1,172.899
2023-09-16T02:35:00,35.763,0.884,542.467,163.934
2023-09-16T02:40:00,42.51,0.984,1180.053,409.977
2023-09-16T02:45:00,35.505,1.003,1515.078,314.312
2023-09-16T02:50:00,26.311,0.858,1407.219,701.064
2023-09-16T02:55:00,39.264,0.949,2392.185,372.575
2023-09-16T03:00:00,34.171,1.003,579.551,221.737
2023-09-16T03:05:00,35.536,0.891,1232.652,352.53
2023-09-16T03:10:00,32.589,1.004,249.559,186.396
2023-09-16T03:15:00,33.43,0.973,191.507,187.63
2023-09-16T03:20:00,33.288,0.975,226.863,161.58
2023-09-16T03:25:00,34.774,0.996,704.429,186.601
2023-09-16T03:30:00,35.189,0.969,187.218,168.925
2023-09-16T03:35:00,32.326,1.002,194.831,198.105
2023-09-16T03:40:00,32.228,0.99,430.114,160.49
2023-09-16T03:45:00,36.682,0.998,404.375,239.338
2023-09-16T03:50:00,34.372,0.991,419.054,153.568
2023-09-16T03:55:00,38.567,0.998,316.167,264.821
2023-09-16T04:00:00,40.998,0.956,802.427,311.155
2023-09-16T04:05:00,35.323,1.003,1012.907,235.861
2023-09-16T04:10:00,38.791,0.888,1345.197,244.57
2023-09-16T04:15:00,51.443,0.962,1164.229,358.072
2023-09-16T04:20:00,58.98,0.988,375.975,490.002
2023-09-16T04:25:00,44.746,0.864,669.985,233.474
2023-09-16T04:30:00,45.699,0.939,242.501,380.765
2023-09-16T04:35:00,42.65,0.982,895.122,279.21
2023-09-16T04:40:00,38.386,1.004,260.008,231.146
2023-09-16T04:45:00,41.526,0.838,1290.987,336.093
2023-09-16T04:50:00,37.781,1.006,348.265,247.639
2023-09-16T04:55:00,34.46,0.93,165.668,192.555
2023-09-16T05:00:00,34.479,1.005,344.987,333.435
2023-09-16T05:05:00,36.78,1.002,236.633,233.894
2023-09-16T05:10:00,33.254,0.876,2539.359,201.944
2023-09-16T05:15:00,31.62,1.005,1104.158,157.676
2023-09-16T05:20:00,37.03,0.984,602.859,176.436
2023-09-16T05:25:00,31.826,0.768,458.283,73.504
2023-09-16T05:30:00,43.827,0.998,1748.902,421.779
2023-09-16T05:35:00,45.262,0.974,1339.904,370.331
2023-09-16T05:40:00,37.444,0.734,556.413,128.361
2023-09-16T05:50:00,51.641,0.753,2239.184,520.848
2023-09-16T05:55:00,62.987,0.814,1862.696,549.69
2023-09-16T06:00:00,45.904,0.819,2217.044,657.099
2023-09-16T06:05:00,46.532,0.838,1334.534,346.502
2023-09-16T06:10:00,61.556,0.783,907.63,725.47
2023-09-16T06:15:00,53.544,0.888,1546.452,482.41
2023-09-16T06:20:00,62.645,0.944,1062.354,643.222
2023-09-16T06:25:00,54.105,0.999,333.508,617.31
2023-09-16T06:30:00,40.745,1.002,693.308,307.942
2023-09-16T06:35:00,39.298,0.949,524.516,285.629
2023-09-16T06:40:00,34.015,0.833,4342.737,147.58
2023-09-16T06:45:00,41.382,0.959,1162.96,371.154
2023-09-16T06:50:00,35.041,0.99,1332.644,237.749
2023-09-16T06:55:00,49.879,0.906,1706.451,463.782
2023-09-16T07:00:00,35.516,1.003,1004.762,224.652
2023-09-16T07:05:00,44.178,0.737,1720.991,583.881
2023-09-16T07:10:00,55.108,0.78,1594.646,637.914
2023-09-16T07:15:00,56.232,0.878,3331.955,682.392
2023-09-16T07:20:00,52.372,0.987,895.55,628.191
2023-09-16T07:25:00,45.655,0.961,262.583,483.712
2023-09-16T07:30:00,39.258,1.005,207.168,289.181
2023-09-16T07:35:00,44.406,1.006,451.412,369.517
2023-09-16T07:40:00,41.271,1.003,419.416,349.869
2023-09-16T07:45:00,68.303,0.718,3962.27,616.612
2023-09-16T07:50:00,75.169,0.984,2523.952,1052.858
2023-09-16T07:55:00,70.588,0.976,3017.302,1676.122
2023-09-16T08:00:00,55.845,0.823,1433.329,718.312
2023-09-16T08:05:00,47.752,0.967,798.4,563.075
2023-09-16T08:10:00,37.423,1.002,951.104,244.829
2023-09-16T08:15:00,45.325,0.935,861.904,494.821
2023-09-16T08:20:00,46.8,0.889,677.88,291.048
2023-09-16T08:25:00,46.769,0.886,1627.863,352.994
2023-09-16T08:30:00,101.928,0.886,3077.771,1569.396
2023-09-16T08:35:00,49.569,0.741,2283.549,183.553
2023-09-16T08:40:00,43.993,0.918,663.905,242.774
2023-09-16T08:45:00,48.919,0.958,432.084,470.163
2023-09-16T08:50:00,49.51,0.989,512.005,480.35
2023-09-16T08:55:00,52.186,0.964,618.114,619.686
2023-09-16T09:00:00,48.082,0.996,710.584,383.734
