timestamp,rmssd,coverage,low_frequency,high_frequency
2023-06-22T01:25:00,34.852,0.882,716.345,233.655
2023-06-22T01:30:00,38.393,0.978,496.61,279.495
2023-06-22T01:35:00,39.625,1.002,146.479,292.496
2023-06-22T01:40:00,37.829,1.005,208.618,234.562
2023-06-22T01:45:00,35.02,0.994,166.332,219.503
2023-06-22T01:50:00,31.697,1.006,408.641,219.648
2023-06-22T01:55:00,47.902,0.796,2456.7,404.84
2023-06-22T02:00:00,34.989,0.982,268.218,231.207
2023-06-22T02:05:00,42.263,0.848,1412.457,281.033
2023-06-22T02:10:00,44.812,0.839,1203.675,208.29
2023-06-22T02:15:00,40.892,0.969,2503.516,331.609
2023-06-22T02:20:00,34.388,0.994,1242.864,254.877
2023-06-22T02:25:00,31.006,0.965,845.994,169.043
2023-06-22T02:30:00,28.026,1.002,1050.378,296.511
2023-06-22T02:35:00,30.293,1.003,798.444,177.359
2023-06-22T02:40:00,26.203,0.985,857.611,157.463
2023-06-22T02:45:00,30.588,0.96,1468.202,212.554
2023-06-22T02:50:00,32.905,0.988,294.86,231.753
2023-06-22T02:55:00,26.25,0.999,214.646,111.75
2023-06-22T03:00:00,26.678,1.004,226.774,118.46
2023-06-22T03:05:00,30.755,1.003,293.933,167.483
2023-06-22T03:10:00,29.617,0.724,268.152,130.032
2023-06-22T03:15:00,44.915,0.805,1375.399,409.807
2023-06-22T03:20:00,38.646,0.995,165.699,199.329
2023-06-22T03:25:00,42.761,0.997,453.838,382.322
2023-06-22T03:30:00,50.47,1.004,245.223,439.227
2023-06-22T03:35:00,52.461,1.001,171.364,484.563
2023-06-22T03:40:00,50.465,1.006,352.875,482.946
2023-06-22T03:45:00,51.894,1.002,229.462,461.539
2023-06-22T03:50:00,49.91,0.899,2498.09,471.791
2023-06-22T03:55:00,49.027,0.998,256.436,567.0
2023-06-22T04:00:00,49.556,1.004,509.552,527.748
2023-06-22T04:05:00,47.651,1.002,416.593,405.021
2023-06-22T04:10:00,51.413,0.957,3102.74,445.283
2023-06-22T04:15:00,40.566,0.941,874.027,464.827
2023-06-22T04:20:00,29.308,0.957,659.676,268.072
2023-06-22T04:25:00,26.505,0.995,1721.662,173.205
2023-06-22T04:30:00,41.109,0.913,2667.222,413.064
2023-06-22T04:35:00,57.144,0.982,1934.722,1028.058
2023-06-22T04:40:00,53.141,1.005,1164.164,700.366
2023-06-22T04:45:00,55.433,0.993,1024.513,749.109
2023-06-22T04:50:00,55.753,1.001,492.25,657.208
2023-06-22T04:55:00,53.8,1.004,501.116,741.462
2023-06-22T05:00:00,49.684,1.001,608.562,652.913
2023-06-22T05:05:00,48.667,0.917,1705.801,521.308
2023-06-22T05:10:00,43.498,0.999,167.504,394.299
2023-06-22T05:15:00,44.243,0.959,1737.769,321.097
2023-06-22T05:20:00,53.747,0.948,1066.623,497.632
2023-06-22T05:25:00,26.65,0.933,1268.221,137.25
2023-06-22T05:30:00,22.081,1.004,759.401,59.925
2023-06-22T05:35:00,31.907,1.001,601.602,526.327
2023-06-22T05:40:00,26.252,0.81,1659.049,354.47
2023-06-22T05:45:00,92.059,0.918,1327.573,1198.597
2023-06-22T05:50:00,100.099,0.767,782.044,1046.485
2023-06-22T06:05:00,30.163,0.829,1121.021,198.672
2023-06-22T06:10:00,32.017,0.888,1176.624,169.742
2023-06-22T06:15:00,39.853,0.909,1685.741,247.446
2023-06-22T06:40:00,40.832,0.766,438.117,217.032
2023-06-22T06:45:00,51.753,0.985,397.71,789.405
2023-06-22T06:50:00,49.733,0.703,482.837,574.113
2023-06-22T07:00:00,46.877,0.959,1437.078,501.556
2023-06-22T07:05:00,50.284,1.002,355.788,555.438
2023-06-22T07:10:00,54.488,0.984,257.799,787.907
2023-06-22T07:15:00,49.244,1.001,381.517,641.848
2023-06-22T07:20:00,48.987,1.003,681.527,653.23
2023-06-22T07:25:00,48.647,0.926,655.905,527.728
