timestamp,rmssd,coverage,low_frequency,high_frequency
2023-09-22T04:25:00,40.646,0.961,2730.584,239.715
2023-09-22T04:30:00,35.653,0.791,2073.45,235.611
2023-09-22T04:35:00,43.863,0.917,472.329,313.785
2023-09-22T04:40:00,39.336,0.992,681.393,308.103
2023-09-22T04:45:00,40.27,0.948,1818.228,296.234
2023-09-22T04:50:00,46.31,1.005,308.311,436.404
2023-09-22T04:55:00,52.843,0.908,453.391,769.178
2023-09-22T05:00:00,27.259,0.986,420.318,166.57
2023-09-22T05:05:00,27.53,1.006,130.468,138.155
2023-09-22T05:10:00,33.511,1.001,872.083,222.925
2023-09-22T05:15:00,31.913,0.978,1271.474,192.101
2023-09-22T05:20:00,40.42,0.806,988.011,197.948
2023-09-22T05:25:00,38.881,0.866,2014.647,1469.514
2023-09-22T05:30:00,55.131,0.83,1465.754,478.038
2023-09-22T05:35:00,52.215,0.817,2345.562,438.923
2023-09-22T05:40:00,49.537,0.797,4467.672,652.395
2023-09-22T05:45:00,42.874,0.832,2372.981,326.963
2023-09-22T05:50:00,34.8,0.933,540.727,221.778
2023-09-22T05:55:00,39.306,0.888,935.947,258.036
2023-09-22T06:00:00,50.663,0.997,1299.676,703.493
2023-09-22T06:05:00,44.808,1.004,366.053,427.565
2023-09-22T06:10:00,42.599,0.998,373.26,303.228
2023-09-22T06:15:00,51.798,0.714,1201.751,462.351
2023-09-22T06:55:00,56.553,0.877,4530.782,538.761
2023-09-22T07:00:00,84.176,0.942,4116.114,1776.182
2023-09-22T07:05:00,50.972,0.961,3819.375,614.152
2023-09-22T07:10:00,64.932,0.985,1645.173,875.329
2023-09-22T07:15:00,68.585,0.926,1606.555,936.359
2023-09-22T07:20:00,52.156,0.926,801.164,451.923
2023-09-22T07:35:00,56.97,0.859,3758.333,1476.251
2023-09-22T07:40:00,48.402,0.985,1791.532,538.839
2023-09-22T07:45:00,43.621,0.862,1599.651,309.227
2023-09-22T07:50:00,41.044,1.004,751.237,216.238
2023-09-22T07:55:00,42.293,0.915,1012.023,190.581
2023-09-22T08:00:00,55.945,0.754,4040.046,585.902
