timestamp,rmssd,coverage,low_frequency,high_frequency
2024-01-24T02:00:00,52.304,0.904,1808.085,735.858
2024-01-24T02:05:00,48.005,0.963,880.527,581.516
2024-01-24T02:10:00,52.425,0.977,902.086,688.672
2024-01-24T02:15:00,48.177,0.99,657.509,533.765
2024-01-24T02:20:00,46.254,1.005,265.262,504.961
2024-01-24T02:25:00,50.446,0.926,308.473,765.077
2024-01-24T02:30:00,50.404,1.004,467.49,756.391
2024-01-24T02:35:00,47.869,1.003,402.305,671.157
2024-01-24T02:40:00,49.388,1.002,645.691,736.848
2024-01-24T02:45:00,50.395,1.004,878.15,736.585
2024-01-24T02:50:00,49.636,0.964,1554.74,711.994
2024-01-24T02:55:00,38.82,1.004,447.381,319.691
2024-01-24T03:00:00,40.011,1.002,2680.991,516.329
2024-01-24T03:05:00,36.393,0.924,1168.711,347.437
2024-01-24T03:10:00,41.567,1.004,428.097,452.925
2024-01-24T03:15:00,39.955,1.004,534.442,393.372
2024-01-24T03:20:00,41.237,0.984,422.388,433.128
2024-01-24T03:25:00,49.129,0.985,1541.105,537.645
2024-01-24T03:30:00,46.823,1.003,1152.824,470.839
2024-01-24T03:35:00,45.267,1.004,657.691,512.837
2024-01-24T03:40:00,46.343,1.003,656.148,517.722
2024-01-24T03:45:00,47.885,0.976,1031.37,409.14
2024-01-24T03:50:00,51.068,0.856,1125.67,276.247
2024-01-24T03:55:00,47.594,0.987,1025.71,467.935
2024-01-24T04:00:00,39.001,0.949,647.763,390.051
2024-01-24T04:05:00,40.912,0.906,828.402,475.525
2024-01-24T04:10:00,41.202,0.963,549.398,468.269
2024-01-24T04:15:00,37.853,1.004,643.892,350.826
2024-01-24T04:20:00,44.503,1.004,725.58,535.389
2024-01-24T04:25:00,41.46,1.001,261.425,389.857
2024-01-24T04:30:00,45.298,1.003,324.444,440.516
2024-01-24T04:35:00,47.226,0.975,736.931,483.221
2024-01-24T04:40:00,62.988,0.936,594.814,725.425
2024-01-24T04:45:00,57.176,0.772,783.829,424.579
2024-01-24T04:50:00,51.079,0.972,1560.618,541.879
2024-01-24T04:55:00,51.464,0.971,1329.893,454.529
2024-01-24T05:00:00,43.955,0.878,1243.911,349.443
2024-01-24T05:05:00,47.702,0.9,1868.837,385.729
2024-01-24T05:10:00,57.806,0.768,1243.241,574.948
2024-01-24T05:15:00,82.614,0.899,802.49,1461.814
2024-01-24T05:20:00,69.112,0.805,1493.448,808.11
2024-01-24T05:25:00,73.617,0.952,1286.723,1151.824
2024-01-24T05:30:00,49.692,0.964,653.229,496.89
2024-01-24T05:35:00,44.338,0.953,480.433,373.376
2024-01-24T05:40:00,46.398,0.997,542.021,534.021
2024-01-24T05:45:00,40.342,1.001,440.771,385.63
2024-01-24T05:50:00,40.66,0.995,617.639,363.433
2024-01-24T05:55:00,48.686,0.844,622.647,514.104
2024-01-24T06:00:00,62.257,0.711,2644.705,668.876
2024-01-24T06:10:00,72.595,0.917,4819.81,1221.738
2024-01-24T06:15:00,29.0,0.981,436.43,120.657
2024-01-24T06:20:00,56.18,0.898,895.231,924.847
2024-01-24T06:25:00,44.933,0.764,817.153,426.093
2024-01-24T06:35:00,65.583,0.891,4221.417,802.775
2024-01-24T06:40:00,66.114,1.001,2563.605,1202.728
2024-01-24T06:50:00,51.534,0.961,708.485,670.808
2024-01-24T06:55:00,61.809,0.889,2731.364,851.279
2024-01-24T07:05:00,58.348,0.938,1717.778,710.988
2024-01-24T07:10:00,45.286,0.996,1156.501,409.011
2024-01-24T07:15:00,51.97,0.726,1162.806,383.886
2024-01-24T07:20:00,50.87,0.708,5030.26,525.563
2024-01-24T07:25:00,46.095,0.908,2545.681,472.394
2024-01-24T07:30:00,47.66,0.774,2650.509,775.785
2024-01-24T07:35:00,50.419,0.814,4650.549,957.177
2024-01-24T07:40:00,49.162,0.849,2745.193,487.648
2024-01-24T23:45:00,10.392,0.867,429.396,20.431
2024-01-24T23:50:00,10.248,0.962,226.942,28.44
2024-01-24T23:55:00,11.094,0.978,151.75,47.251
